treatment	run	threshold	component	nodes	edges	sigma	dominating_size	alpha	xmin	exp_r	exp_p	logn_r	logn_p
AMn	6	0.41000000000000003	positive	544	3110	1.1277573105117815	244	2.0839992490348225	6.0	43.843987392750286	0.00021090647711782993	-3.5092886215652106	0.06009693436135391	
AMn	6	0.41200000000000003	positive	522	3023	1.2415911528195527	231	2.098545671328855	6.0	46.92659483469355	8.192094666871208e-05	-2.5577348729755016	0.10866486264174782	
AMn	6	0.41400000000000003	positive	519	2969	1.1678056135292705	231	2.025887412748535	5.0	50.64186740916335	0.0001438176752612422	-5.095457596238404	0.02503121608515351	
AMn	6	0.41600000000000004	positive	516	2909	1.1545954012569994	232	2.1023696029783654	6.0	44.85820022412304	0.00010482843486534455	-2.2714408493374965	0.13204828954637077	
AMn	6	0.41800000000000004	positive	513	2856	1.1974531861710342	233	2.0365030652604155	5.0	51.218198631558856	8.187637936490635e-05	-4.079266987135517	0.04408714122700175	
AMn	6	0.42000000000000004	positive	511	2814	1.1960439567468137	270	2.038905677313353	5.0	50.41300597968293	9.00295616306926e-05	-3.995461879634769	0.045248567144411604	
AMn	6	0.42200000000000004	positive	509	2762	1.171951859063621	268	2.0343700190348093	5.0	46.5746272954977	0.00019552775557062337	-4.446342545304137	0.03471111474158768	
AMn	6	0.42400000000000004	positive	506	2718	1.1512654681046544	271	2.0347428829801633	5.0	44.97447002510739	0.0002684391508285512	-4.5505717609719625	0.03292419627731073	
AMn	6	0.42600000000000005	positive	503	2653	1.2327518620229239	273	2.0528221565289515	5.0	48.10961372584013	8.542773266689736e-05	-3.5395119565468374	0.05544077494958574	
AMn	6	0.42800000000000005	positive	501	2610	1.1843120685805641	273	2.0553747274269347	5.0	47.10370353897833	9.746127200506945e-05	-3.3907069590497088	0.06159552374468442	
AMn	6	0.43000000000000005	positive	499	2556	1.1128803714471251	272	2.0617892751179405	5.0	47.3849037691794	6.7681911309743e-05	-3.035457079658383	0.07406737283706363	
AMn	6	0.43200000000000005	positive	499	2502	1.1898602652205579	274	2.0644713752524124	5.0	45.83431615088489	8.433115634668625e-05	-2.9895070989170707	0.07613853071878846	
AMn	6	0.43400000000000005	positive	497	2456	1.1376939544219118	273	2.0655118460113004	5.0	44.63293130086197	0.00010411049905240565	-2.909331239715459	0.08170691787306433	
AMn	6	0.43600000000000005	positive	497	2407	1.15568480842304	276	2.0776636926383345	5.0	45.18904755034713	7.713643383656959e-05	-2.630792887451913	0.09542940734373558	
AMn	6	0.43800000000000006	positive	494	2353	1.1143376768810918	276	2.0754660632848365	5.0	42.78084934120029	0.00013545939959561318	-2.6871625044991667	0.09255095079912684	
AMn	6	0.44	positive	490	2311	1.2323355555271267	276	2.0817444570237305	5.0	43.36146312385765	0.00011551203749782008	-2.2741811034219244	0.12373606256840687	
AMn	6	0.442	positive	490	2264	1.1466468117271595	279	2.0789080089776766	5.0	40.85873922427981	0.00021213139458048396	-2.4168404183740404	0.11432125225612	
AMn	6	0.444	positive	487	2216	1.131724058069704	282	2.080845020104655	5.0	39.81196363128485	0.00025302624872704054	-2.320183689195908	0.121812394916233	
AMn	6	0.446	positive	485	2183	1.1372221782535001	278	2.070940421318879	5.0	35.746528030069996	0.0007474510945848022	-2.901867236060979	0.08621567241356493	
AMn	6	0.448	positive	484	2140	1.188926265159586	279	2.0190693654614025	4.0	49.13272643834368	0.00012557973583749856	-4.148597296089737	0.038515216894395465	
AMn	6	0.45	positive	482	2091	1.1379319047605128	268	2.0320924761252863	4.0	50.65008169666165	7.19633722132575e-05	-3.4878882116868892	0.055124941448988725	
AMn	6	0.452	positive	479	2051	1.1692930101525894	271	2.0393952575673557	4.0	50.55217340500636	6.07877887018083e-05	-3.1814614678885116	0.0647842342496797	
AMn	6	0.454	positive	475	2009	1.168214829545849	272	2.0409062005165817	4.0	48.396753437326836	8.613829245953689e-05	-3.2885069251686856	0.059689573836512994	
AMn	6	0.456	positive	474	1955	1.1043298963085957	273	2.053750348049511	4.0	48.831624554642154	6.278332444914606e-05	-2.797095265300352	0.07899120248000574	
AMn	6	0.458	positive	472	1922	1.1241313238870994	273	2.0451682656189067	4.0	45.208635192286806	0.00015309300213831912	-3.091153217763411	0.06826605284309374	
AMn	6	0.46	positive	471	1895	1.2144983377593397	264	2.0384882186665196	4.0	42.02803721180721	0.00033307193779153876	-3.4047462319123323	0.05749311926228938	
AMn	6	0.462	positive	469	1862	1.201387703142696	263	2.044031064681135	4.0	42.47677391777245	0.0002742874507457096	-3.012038304481144	0.07331191752652477	
AMn	6	0.464	positive	466	1828	1.1174998219433825	266	2.048977792119965	4.0	42.84208033003412	0.00021929017460423967	-2.69854105892645	0.08861163218324775	
AMn	6	0.466	positive	461	1790	1.1239168460031173	262	2.058895336307812	4.0	43.705484860627735	0.00016868053665041767	-2.3112352535526273	0.11304592875261625	
AMn	6	0.468	positive	457	1744	1.1488450377740886	265	2.0358729148869363	4.0	35.494814196655454	0.0014071450211018452	-3.3825648070091496	0.06483625182663631	
AMn	6	0.47000000000000003	positive	456	1713	1.1625678086312121	269	2.052900356747543	4.0	38.14055409295048	0.0006649646671676163	-2.628240606790288	0.09937545910052034	
AMn	6	0.47200000000000003	positive	453	1678	1.1284676512831961	267	2.070655830843219	4.0	41.12316210308222	0.00026169020540890784	-1.9182610712950736	0.14846540085699284	
AMn	6	0.47400000000000003	positive	407	1533	1.1573103066670116	247	2.055409341463872	4.0	39.378156576326234	0.0001669826801587273	-1.4257793263746215	0.19757570395494028	
AMn	6	0.47600000000000003	positive	402	1483	1.1505878994974672	247	2.050789216406142	4.0	35.99774895716501	0.0003818277715357188	-1.644274012023998	0.17250410774800928	
AMn	6	0.47800000000000004	positive	396	1452	1.2021221020084243	241	2.0502276320296957	4.0	34.50999306291065	0.00048824540322328045	-1.6961695038066993	0.16565064075627567	
AMn	6	0.48000000000000004	positive	392	1427	1.1435837196253011	240	2.0503974302440167	4.0	33.47632730639816	0.0005796999924914228	-1.664183871979874	0.16932595157554797	
AMn	6	0.48200000000000004	positive	391	1395	1.1409913556518794	242	2.0469672382290325	4.0	31.629184747011262	0.0010059296513967979	-1.6862822439706573	0.17301599006063217	
AMn	6	0.48400000000000004	positive	389	1367	1.1959124759563116	240	1.9567970029963528	3.0	42.32117267916021	0.0003507055023204147	-3.6711078764170972	0.04297378342672663	
AMn	6	0.48600000000000004	positive	383	1334	1.1680156085760818	236	1.9611002024645718	3.0	42.109599752099456	0.00029863351896832944	-3.3146434767280777	0.052575495790453855	
AMn	6	0.48800000000000004	positive	381	1308	1.127877131746416	237	1.9709230774676336	3.0	42.08166077926291	0.0002541015775959838	-3.1020921401233723	0.058264441861325	
AMn	6	0.49	positive	376	1275	1.1974089541076685	233	1.986156874323902	3.0	43.91596278544668	0.00013759803657889	-2.477612810288532	0.08395598994791696	
AMn	6	0.492	positive	375	1253	1.0921702645151021	232	1.9871776523427371	3.0	42.81408787469224	0.00016737664451506554	-2.3693474233591836	0.0907661799469585	
AMn	6	0.494	positive	374	1222	1.1422682376105826	234	1.978672432087185	3.0	38.866313848854546	0.00041766626190581173	-2.640103892521417	0.07851434727320178	
AMn	6	0.496	positive	366	1194	1.2045273575262845	230	1.9800608114669593	3.0	37.84184562682791	0.0005359776197538359	-2.579359515524421	0.08254433153385096	
AMn	6	0.498	positive	362	1178	1.0596992282122935	229	1.9793228612249627	3.0	36.958621989530535	0.0006497873888064244	-2.544818603884577	0.08592698915556356	
AMn	6	0.5	positive	359	1158	1.068430461521204	228	1.9883837741284163	3.0	37.911553190426204	0.0004592152344816645	-2.189912922584596	0.10498440088002428	
AMn	6	0.502	positive	353	1136	1.1496448853862489	231	1.9806850079703646	3.0	34.94831912651022	0.0009180634744854684	-2.3816616244455897	0.09616381354661335	
AMn	6	0.504	positive	351	1114	1.1292842610913079	229	1.9825334502551233	3.0	33.63215577906573	0.0012761182008481189	-2.457682795795448	0.09284855581939366	
AMn	6	0.506	positive	345	1090	1.2063845418900088	224	1.9856408613470031	3.0	32.749400571974064	0.0014995493818689661	-2.393526483018571	0.09633133238814826	
AMn	6	0.508	positive	340	1070	1.060598315624148	223	1.998733525132449	3.0	34.67695875491721	0.0007703166293855919	-1.9442238500330569	0.12223925429123443	
AMn	6	0.51	positive	338	1054	1.1363654724108962	223	1.995487435436401	3.0	32.56357705210918	0.0012771180085614155	-2.109307094453871	0.1122356909285405	
AMn	6	0.512	positive	336	1029	1.1797922576844269	222	2.0026796311213726	3.0	33.180605999342575	0.0010481832482724651	-1.7211089837404354	0.14112612163985364	
AMn	6	0.514	positive	333	1006	1.1203658261155212	222	1.8609169199056654	2.0	47.66010311234352	0.0003131131727923018	-5.305787361293745	0.01076689873734158	
AMn	6	0.516	positive	329	985	1.1344850805821916	220	1.862312740207695	2.0	46.24672815232748	0.0004121952249015605	-5.215841540584625	0.01166874389766471	
AMn	6	0.518	positive	324	967	1.0932410872139962	215	1.8672985462982563	2.0	46.181848287872285	0.0003789987971561658	-4.929170798392281	0.013521836668350216	
AMn	6	0.52	positive	323	952	1.2591669185608225	216	1.8657807936297242	2.0	44.376448006680306	0.0005236680716190288	-5.091184137969122	0.012654687566504263	
AMn	6	0.522	positive	320	927	1.1710090831236413	212	1.8726117570936767	2.0	44.46997723775346	0.0004864500891430172	-4.658004831328374	0.01583850629960804	
AMn	6	0.524	positive	316	906	1.1018855061482407	212	1.8872749940229896	2.0	47.36019145575397	0.00017106014920432512	-3.706315005921671	0.022738838688953673	
AMn	6	0.526	positive	309	883	1.3512018954974534	211	1.8907299420185901	2.0	46.431218946765775	0.00018157145652275528	-3.5008704735631593	0.024821345224478607	
AMn	6	0.528	positive	303	865	1.2040198965697304	201	1.8935821057661966	2.0	45.68542221253167	0.0001911514050521941	-3.4043543281011264	0.02557766837430672	
AMn	6	0.53	positive	298	841	1.2215473836078794	202	1.8901463748653322	2.0	42.22130208834493	0.0004112465003452506	-3.648428668087342	0.0237000811592368	
AMn	6	0.532	positive	296	825	1.2244439283893476	201	1.9003286711983955	2.0	43.26026256799575	0.00026948095125200474	-3.2754632042303307	0.027298745343646912	
AMn	6	0.534	positive	293	800	1.114467161404169	201	1.8804790657198023	2.0	34.77429914384067	0.0021058917635552237	-4.372812105067689	0.017691946430646404	
AMn	6	0.536	positive	290	781	1.3243341650863616	198	1.8823825433474752	2.0	33.60838430146801	0.0026075636037462503	-4.283964655866904	0.018576336561625603	
AMn	6	0.538	positive	286	761	1.1091330379892301	198	1.8938145747911512	2.0	34.79629092969591	0.0016826316105895888	-3.8476763931394444	0.022714004020760886	
AMn	6	0.54	positive	283	743	1.168323524706079	194	1.9015606221498267	2.0	35.459322727463096	0.0012758281588752989	-3.3757912416743308	0.02863975521609329	
AMn	6	0.542	positive	279	727	1.1422859522021211	192	1.9054486843899263	2.0	35.11533069367927	0.001281609007768279	-3.198180637306196	0.03145330768543345	
AMn	6	0.544	positive	279	708	1.1720019565007962	197	1.9013533525539723	2.0	33.193492382199956	0.0017172755029831832	-3.0843259136631564	0.033882329972759404	
AMn	6	0.546	positive	276	695	1.1418603225693595	195	1.909655733851714	2.0	33.640713712673296	0.0015096652188618638	-2.8977516341093086	0.03748351983505083	
AMn	6	0.548	positive	274	679	1.1021816970320024	193	1.916955684943177	2.0	33.22219817250007	0.0014795594464968968	-2.72076081389001	0.039566528481024925	
AMn	6	0.55	positive	272	666	1.067940167549296	191	1.9208858855616984	2.0	33.27582344029541	0.0012058214426372636	-2.4641479999392257	0.04289719200388184	
AMn	6	0.552	positive	237	583	1.2571668022856677	164	1.9108341237648863	2.0	31.776910714424588	0.0006617200001274855	-1.5745388964426033	0.06261280931896106	
AMn	6	0.554	positive	236	567	1.2316109120213743	163	1.6347412577818417	1.0	53.85136841388507	0.00030579495137842495	-10.760812824315806	1.8410124069239672e-05	
AMn	6	0.556	positive	234	554	1.1636889987611467	163	1.9056754971874477	2.0	26.965050661234134	0.002460852966302096	-1.8297291135428604	0.06451432678622002	
AMn	6	0.558	positive	233	542	1.2194168236488752	164	1.6433293593899059	1.0	53.17900783677321	0.000311753474522168	-10.07983825393081	1.795723273390238e-05	
AMn	6	0.56	positive	230	533	1.2081461697381972	161	1.6441748129224614	1.0	52.32759582382093	0.00030422582280847493	-9.84775682824432	1.7131829888294243e-05	
AMn	6	0.562	positive	226	518	1.0848730286295076	157	1.6445542715976598	1.0	48.97308481981574	0.0006073475789636857	-10.058653521276675	1.8529623274771792e-05	
AMn	6	0.5640000000000001	positive	219	507	1.230983181137595	154	1.6433971329074895	1.0	48.86487124423397	0.0004702329364795327	-9.407047932088732	1.8600828247830805e-05	
AMn	6	0.5660000000000001	positive	218	501	1.1763278111752107	153	1.647475392451425	1.0	50.54720975647885	0.00025626378603913906	-8.835961630460178	1.7885248169613564e-05	
AMn	6	0.5680000000000001	positive	214	488	1.3394316328524865	150	1.649674921484324	1.0	49.6911762078559	0.00019711786298137372	-8.375390285917033	1.1708327776916178e-05	
AMn	6	0.5700000000000001	positive	206	468	1.1456564289550104	144	1.872170043011264	2.0	13.823842272109335	0.06700655019525419	-2.802029365750977	0.05788721110851278	
AMn	6	0.5720000000000001	positive	197	446	1.1636910669154328	136	1.8571032894017732	2.0	9.627874810300211	0.1818411403803627	-3.4892226657734744	0.046690729002243615	
AMn	6	0.5740000000000001	positive	195	439	1.2420162299648756	135	1.865944115828741	2.0	10.016962018815349	0.16379708040052332	-3.3610065893457683	0.048644408548839266	
AMn	6	0.5760000000000001	positive	194	432	1.1529102968851501	134	1.6475813616133237	1.0	38.152124457325144	0.0014932994855423136	-8.48608692095712	1.361370450835707e-05	
AMn	6	0.5780000000000001	positive	190	421	1.1455502477746113	134	1.8907368080072953	2.0	12.160372237468227	0.09262511697232907	-2.5717713685359134	0.06753607047856391	
AMn	6	0.5800000000000001	positive	190	414	1.0762394782903721	135	1.8967468656813589	2.0	12.16831150582178	0.08948308789690258	-2.4886530665818407	0.07009960555013899	
AMn	6	0.5820000000000001	positive	187	405	1.0581219604234828	133	1.9096450230354685	2.0	12.656990953232508	0.07438236284144834	-2.357191401002429	0.07271805980436478	
AMn	6	0.5840000000000001	positive	185	398	1.0605592301181779	131	1.9208538034930496	2.0	13.163212229335574	0.061953288425092665	-2.2290542632677264	0.07560448321817909	
AMn	6	0.5860000000000001	positive	184	385	0.9314692168334767	126	1.9313443720774819	2.0	12.838018154588793	0.05881020276316374	-2.0932660914566115	0.07841489828443458	
AMn	6	0.5880000000000001	positive	180	377	1.2336752668914108	123	1.933645946904276	2.0	12.018731054631225	0.0721836180432915	-2.2172494593438055	0.07622519944787619	
AMn	6	0.5900000000000001	positive	178	367	1.066936850765205	122	1.9304563396526995	2.0	10.72943020279491	0.0944220508327521	-2.266707946252166	0.07460886770078903	
AMn	6	0.5920000000000001	positive	178	360	1.2792220359737032	122	1.8952441520581127	2.0	6.194297725285877	0.3133040176911378	-3.288034030741421	0.05317651222997893	
AMn	6	0.5940000000000001	positive	177	353	1.337606415126261	121	1.902496615545203	2.0	6.365924395803837	0.2925213404719409	-3.091437206864913	0.057423648889968086	
AMn	6	0.5960000000000001	positive	175	345	1.125104720364892	119	1.8982176514417857	2.0	4.828360478486182	0.4172553610564589	-3.4056822098784814	0.05296546570259497	
AMn	6	0.5980000000000001	positive	172	336	1.150495791373839	119	1.6787642176479856	1.0	29.547872013992922	0.005244380213728488	-7.315332720790899	3.259527844292148e-05	
AMn	6	0.6000000000000001	positive	169	327	1.275445354958782	118	1.9067581648172442	2.0	4.985889710693871	0.3915788169502957	-2.9534368046702824	0.06673441050666917	
AMn	6	0.6020000000000001	positive	166	320	1.3914398832143324	115	1.8976213810973497	2.0	3.0958879564363992	0.5832511374480904	-3.425695266017053	0.05508223374124329	
AMn	6	0.6040000000000001	positive	164	316	1.2895732673828288	114	1.9015590016318984	2.0	2.7086616098159215	0.6309435300429473	-3.5198995453236623	0.053673373946439284	
AMn	6	0.6060000000000001	positive	163	306	1.2657760267581633	113	1.9220610743373974	2.0	2.9021734399943666	0.5970745332201395	-3.3891017806371653	0.053900239985869	
AMn	6	0.6080000000000001	positive	160	296	1.2618450354519157	112	1.9350321484122373	2.0	2.8755972454329144	0.5955324677356115	-3.2284842880541764	0.05808920248937486	
AMn	6	0.6100000000000001	positive	159	290	1.3165681805898355	110	1.9390016100507328	2.0	2.3282872009650912	0.6601838241746093	-3.4030433022446376	0.05341296462382316	
AMn	6	0.6120000000000001	positive	156	284	1.1845204348428466	107	1.959588969838788	2.0	4.0858611077263705	0.44574527572536726	-2.6045549816192852	0.07563027158273805	
AMn	6	0.6140000000000001	positive	148	266	1.4420551219477236	102	3.0072118314045637	8.0	-0.636840904487828	0.6066757429803122	-0.6193261629126448	0.43707093031901345	
AMn	6	0.6160000000000001	positive	146	260	1.499525273712479	102	1.944658011641113	2.0	1.7416749074894176	0.7278551969532054	-3.043315742933057	0.06903781655454821	
AMn	6	0.618	positive	145	254	1.3744845547276279	102	1.94261784750143	2.0	1.170218154316712	0.8122971214759005	-3.1217207953082564	0.06825107342660111	
AMn	6	0.62	positive	136	241	1.1548184638942616	95	2.9966235775783354	8.0	-0.6403125261819933	0.5888593016677968	-0.5863463263246849	0.4677147883329632	
AMn	6	0.622	positive	136	240	1.1838839696594623	95	3.003527198030904	8.0	-0.710000846019716	0.5413665223060544	-0.6227729381916363	0.45379949393880714	
AMn	6	0.624	positive	130	233	1.5333977138732156	89	3.0366407563310096	8.0	-0.7568372577311977	0.5004881882230796	-0.6570327991723364	0.4399126968369116	
AMn	6	0.626	positive	128	225	1.4056884633020765	74	1.6998455795108471	1.0	16.443569886289723	0.03956453491894133	-5.633109267303564	5.149944152595944e-05	
AMn	6	0.628	positive	127	216	1.067352881304929	75	1.712756006477804	1.0	17.351865101652724	0.028378384353094782	-5.21290146133791	4.809828653641515e-05	
